Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,sorting,strain/genotype,TISSUE,grna,strain/cell_line
SRR5339912,OTHER,98,23633149918,PRJNA378980,SAMN06564276,10825828415,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2636687,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T06:02:00Z,1,GSM2533839,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339913,OTHER,98,18985257858,PRJNA378980,SAMN06564276,9161588177,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2636687,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:16:00Z,1,GSM2533839,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339914,OTHER,98,23098002298,PRJNA378980,SAMN06564276,10592849000,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2636687,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:32:00Z,1,GSM2533839,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339915,OTHER,98,23046319940,PRJNA378980,SAMN06564276,10547831435,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX2636687,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:24:00Z,1,GSM2533839,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339916,OTHER,98,22965374292,PRJNA378980,SAMN06564276,10500978730,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636687,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:57:00Z,1,GSM2533839,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339917,OTHER,98,24158415414,PRJNA378980,SAMN06564276,11245447154,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2636687,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:51:00Z,1,GSM2533839,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339918,OTHER,98,24287176438,PRJNA378980,SAMN06564276,11342652608,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2636687,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:51:00Z,1,GSM2533839,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339919,OTHER,98,25258483446,PRJNA378980,SAMN06564275,11809374603,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2636688,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:24:00Z,1,GSM2533840,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339920,OTHER,98,25077489794,PRJNA378980,SAMN06564275,11660171114,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2636688,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:26:00Z,1,GSM2533840,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339921,OTHER,98,25073233262,PRJNA378980,SAMN06564275,11687377341,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2636688,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T06:23:00Z,1,GSM2533840,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339922,OTHER,98,23805641678,PRJNA378980,SAMN06564275,10532028208,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2636688,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T12:24:00Z,1,GSM2533840,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339923,OTHER,98,24132527636,PRJNA378980,SAMN06564275,10715569766,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2636688,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T14:25:00Z,1,GSM2533840,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339924,OTHER,98,23948595846,PRJNA378980,SAMN06564275,10633639747,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2636688,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T12:58:00Z,1,GSM2533840,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339925,OTHER,98,24139645768,PRJNA378980,SAMN06564275,10710149667,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX2636688,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T15:11:00Z,1,GSM2533840,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339926,OTHER,98,25180475054,PRJNA378980,SAMN06564274,12675895320,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX2636689,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:30:00Z,1,GSM2533841,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339927,OTHER,98,25169295410,PRJNA378980,SAMN06564274,12657691713,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX2636689,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:44:00Z,1,GSM2533841,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339928,OTHER,98,25100700016,PRJNA378980,SAMN06564274,12667334867,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2636689,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:40:00Z,1,GSM2533841,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339929,OTHER,98,21878667580,PRJNA378980,SAMN06564274,9378297699,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX2636689,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T15:51:00Z,1,GSM2533841,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339930,OTHER,98,21880119156,PRJNA378980,SAMN06564274,9370409662,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2636689,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T15:41:00Z,1,GSM2533841,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339931,OTHER,98,21923900264,PRJNA378980,SAMN06564274,9389431515,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX2636689,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T12:14:00Z,1,GSM2533841,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339932,OTHER,98,21896657440,PRJNA378980,SAMN06564274,9364488758,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2636689,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T15:08:00Z,1,GSM2533841,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339933,OTHER,98,23651791380,PRJNA378980,SAMN06564273,11249333832,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX2636690,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:40:00Z,1,GSM2533842,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339934,OTHER,98,23656674720,PRJNA378980,SAMN06564273,11257757131,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX2636690,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:25:00Z,1,GSM2533842,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339935,OTHER,98,23735695746,PRJNA378980,SAMN06564273,11284689142,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2636690,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T06:47:00Z,1,GSM2533842,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339936,OTHER,98,24007489338,PRJNA378980,SAMN06564273,10579481485,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX2636690,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T12:39:00Z,1,GSM2533842,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339937,OTHER,98,24012695588,PRJNA378980,SAMN06564273,10586033881,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX2636690,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T12:55:00Z,1,GSM2533842,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339938,OTHER,98,23838591238,PRJNA378980,SAMN06564273,10469238604,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX2636690,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T15:24:00Z,1,GSM2533842,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339939,OTHER,98,24006049032,PRJNA378980,SAMN06564273,10570290611,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX2636690,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T15:39:00Z,1,GSM2533842,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339940,RNA-Seq,100,9008942600,PRJNA378980,SAMN06564272,4231412481,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX2636691,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:53:00Z,1,GSM2533843,embryonic stem cells (ES),SRP101791,GFP+,Oct4-GFP,embryonic stem cells (ES),,
SRR5339941,RNA-Seq,98,4352708416,PRJNA378980,SAMN06564271,1632469152,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2636692,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:50:00Z,1,GSM2533844,embryonic stem cells (ES),SRP101791,GFP+,Oct4-GFP,embryonic stem cells (ES),,
SRR5339942,RNA-Seq,100,8846204700,PRJNA378980,SAMN06564270,4155039649,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2636693,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:01:00Z,1,GSM2533845,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339943,RNA-Seq,98,4359598502,PRJNA378980,SAMN06564269,1621755888,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX2636694,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:51:00Z,1,GSM2533846,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339944,RNA-Seq,98,6012376930,PRJNA378980,SAMN06564268,2637837957,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2636695,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:57:00Z,1,GSM2533847,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339945,RNA-Seq,98,4361262542,PRJNA378980,SAMN06564267,1615373265,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2636696,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:44:00Z,1,GSM2533848,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339946,RNA-Seq,98,6020932036,PRJNA378980,SAMN06564266,2631141279,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX2636697,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:47:00Z,1,GSM2533849,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339947,RNA-Seq,98,4360036562,PRJNA378980,SAMN06564265,1620313298,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2636698,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:44:00Z,1,GSM2533850,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339948,RNA-Seq,98,6021350398,PRJNA378980,SAMN06564264,2613939138,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2636699,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:51:00Z,1,GSM2533851,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339949,RNA-Seq,98,4470010006,PRJNA378980,SAMN06564263,1685422082,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2636700,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:46:00Z,1,GSM2533852,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339950,ChIP-Seq,98,4360934242,PRJNA378980,SAMN06564335,1626823494,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2636701,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:50:00Z,1,GSM2533853,embryonic stem cells (ES),SRP101791,GFP+,Oct4-GFP,embryonic stem cells (ES),,
SRR5339951,ChIP-Seq,98,6453902308,PRJNA378980,SAMN06564334,2395088857,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2636702,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:10:00Z,1,GSM2533854,embryonic stem cells (ES),SRP101791,GFP+,Oct4-GFP,embryonic stem cells (ES),,
SRR5339952,ChIP-Seq,98,4367327076,PRJNA378980,SAMN06564333,1606496708,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2636703,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:57:00Z,1,GSM2533855,embryonic stem cells (ES),SRP101791,GFP+,Oct4-GFP,embryonic stem cells (ES),,
SRR5339953,ChIP-Seq,98,8021141828,PRJNA378980,SAMN06564332,3015720788,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636704,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:21:00Z,1,GSM2533856,embryonic stem cells (ES),SRP101791,GFP+,Oct4-GFP,embryonic stem cells (ES),,
SRR5339954,ChIP-Seq,98,4359271476,PRJNA378980,SAMN06564331,1632922951,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2636705,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:51:00Z,1,GSM2533857,embryonic stem cells (ES),SRP101791,GFP+,Oct4-GFP,embryonic stem cells (ES),,
SRR5339955,ChIP-Seq,98,4357267180,PRJNA378980,SAMN06564330,1626919525,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX2636706,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:43:00Z,1,GSM2533858,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339956,ChIP-Seq,98,7138992182,PRJNA378980,SAMN06564329,2716264042,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2636707,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:05:00Z,1,GSM2533859,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339957,ChIP-Seq,98,4360332032,PRJNA378980,SAMN06564328,1612768817,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2636708,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:47:00Z,1,GSM2533860,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339958,ChIP-Seq,98,7268843064,PRJNA378980,SAMN06564327,2774351581,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2636709,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:12:00Z,1,GSM2533861,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339959,ChIP-Seq,98,4357578820,PRJNA378980,SAMN06564326,1628579664,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2636710,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:51:00Z,1,GSM2533862,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339960,ChIP-Seq,98,12045611298,PRJNA378980,SAMN06564325,4562003015,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636711,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:17:00Z,1,GSM2533863,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339961,ChIP-Seq,98,4363412760,PRJNA378980,SAMN06564324,1619675407,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2636712,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:48:00Z,1,GSM2533864,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339962,ChIP-Seq,98,10202980410,PRJNA378980,SAMN06564323,3902590738,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2636713,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:18:00Z,1,GSM2533865,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339963,ChIP-Seq,98,4348234226,PRJNA378980,SAMN06564322,1648449403,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2636714,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:48:00Z,1,GSM2533866,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
